Run_ID,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,Stimulus_ID,Prompt_ID,Participant_ID,Group,GroupKind,Response,Angle,Proximity,n_candidates,Actor,Candidates,list_id,Accuracy
",remote,water,,,486,1,glm-4v-9b_487,glm-4v-9b,VLMs,B,right,2,2,Y,remote+water,9.0,False
glm-4v-9b_488,"<image-placeholder: gaze_487.png>What is she looking at?
",remote,water,,,487,3,glm-4v-9b_488,glm-4v-9b,VLMs,B,right,2,2,Y,remote+water,2.0,False
glm-4v-9b_489,"<image-placeholder: gaze_488.png>Where is this person looking?
",remote,water,,,488,1,glm-4v-9b_489,glm-4v-9b,VLMs,B,right,2,2,Y,remote+water,7.0,False
glm-4v-9b_490,"<image-placeholder: gaze_489.png>What is this person looking at?
",remote,water,,,489,0,glm-4v-9b_490,glm-4v-9b,VLMs,B,right,2,2,Y,remote+water,2.0,True
glm-4v-9b_491,"<image-placeholder: gaze_490.png>Which object is this person looking at in the image?
",remote,water,,,490,8,glm-4v-9b_491,glm-4v-9b,VLMs,B,right,2,2,Y,remote+water,19.0,True
glm-4v-9b_492,"<image-placeholder: gaze_491.png>Which object is she looking at?
",remote,water,,,491,5,glm-4v-9b_492,glm-4v-9b,VLMs,B,right,2,2,Y,remote+water,10.0,True
glm-4v-9b_493,"<image-placeholder: gaze_492.png>Which object is she looking at in the image?
",remote,water,,,492,11,glm-4v-9b_493,glm-4v-9b,VLMs,B,front,1,2,Y,remote+water,3.0,False
glm-4v-9b_494,"<image-placeholder: gaze_493.png>What is she looking at?
",remote,water,,,493,3,glm-4v-9b_494,glm-4v-9b,VLMs,B,front,1,2,Y,remote+water,5.0,False
glm-4v-9b_495,"<image-placeholder: gaze_494.png>Which object is this person looking at in the image?
",water,remote,,,494,8,glm-4v-9b_495,glm-4v-9b,VLMs,A,front,1,2,Y,remote+water,10.0,False
glm-4v-9b_496,"<image-placeholder: gaze_495.png>Which object is she looking at in the image?
",remote,water,,,495,11,glm-4v-9b_496,glm-4v-9b,VLMs,B,front,1,2,Y,remote+water,5.0,True
glm-4v-9b_497,"<image-placeholder: gaze_496.png>Where is she looking?
",remote,water,,,496,4,glm-4v-9b_497,glm-4v-9b,VLMs,B,front,1,2,Y,remote+water,4.0,True
glm-4v-9b_498,"<image-placeholder: gaze_497.png>Where is she looking in the image?
",water,remote,,,497,10,glm-4v-9b_498,glm-4v-9b,VLMs,A,front,1,2,Y,remote+water,10.0,True
glm-4v-9b_499,"<image-placeholder: gaze_498.png>Which object is this person looking at in the image?
",water,remote,,,498,8,glm-4v-9b_499,glm-4v-9b,VLMs,B,left,1,2,Y,remote+water,9.0,True
glm-4v-9b_501,"<image-placeholder: gaze_500.png>Which object is this person looking at in the image?
",remote,water,,,500,8,glm-4v-9b_501,glm-4v-9b,VLMs,B,left,1,2,Y,remote+water,12.0,False
glm-4v-9b_502,"<image-placeholder: gaze_501.png>What is this person looking at?
",remote,water,,,501,0,glm-4v-9b_502,glm-4v-9b,VLMs,B,left,1,2,Y,remote+water,6.0,True
glm-4v-9b_503,"<image-placeholder: gaze_502.png>Where is this person looking in the image?
",water,remote,,,502,7,glm-4v-9b_503,glm-4v-9b,VLMs,A,left,1,2,Y,remote+water,4.0,True
glm-4v-9b_504,"<image-placeholder: gaze_503.png>Where is she looking?
",remote,water,,,503,4,glm-4v-9b_504,glm-4v-9b,VLMs,B,left,1,2,Y,remote+water,16.0,True
glm-4v-9b_505,"<image-placeholder: gaze_504.png>Which object is this person looking at in the image?
",water,remote,,,504,8,glm-4v-9b_505,glm-4v-9b,VLMs,A,right,1,2,Y,remote+water,17.0,True
glm-4v-9b_506,"<image-placeholder: gaze_505.png>What is she looking at in the image?
",remote,water,,,505,9,glm-4v-9b_506,glm-4v-9b,VLMs,B,right,1,2,Y,remote+water,1.0,True
glm-4v-9b_507,"<image-placeholder: gaze_506.png>Which object is this person looking at in the image?
",water,remote,,,506,8,glm-4v-9b_507,glm-4v-9b,VLMs,A,right,1,2,Y,remote+water,15.0,True
glm-4v-9b_508,"<image-placeholder: gaze_507.png>Where is she looking?
",water,remote,,,507,4,glm-4v-9b_508,glm-4v-9b,VLMs,A,right,1,2,Y,remote+water,12.0,True
glm-4v-9b_509,"<image-placeholder: gaze_508.png>Where is she looking?
",water,remote,,,508,4,glm-4v-9b_509,glm-4v-9b,VLMs,A,right,1,2,Y,remote+water,14.0,False
glm-4v-9b_510,"<image-placeholder: gaze_509.png>What is this person looking at in the image?
",water,remote,,,509,6,glm-4v-9b_510,glm-4v-9b,VLMs,A,right,1,2,Y,remote+water,10.0,False
glm-4v-9b_511,"<image-placeholder: gaze_510.png>Where is this person looking in the image?
",remote,water,,,510,7,glm-4v-9b_511,glm-4v-9b,VLMs,B,right,1,2,Y,remote+water,10.0,False
glm-4v-9b_512,"<image-placeholder: gaze_511.png>What is she looking at?
",water,remote,coffee,,511,3,glm-4v-9b_512,glm-4v-9b,VLMs,C,front,3,3,Y,remote+coffee+water,13.0,False
glm-4v-9b_513,"<image-placeholder: gaze_512.png>Where is this person looking in the image?
",coffee,remote,water,,512,7,glm-4v-9b_513,glm-4v-9b,VLMs,A,front,3,3,Y,remote+coffee+water,8.0,False
glm-4v-9b_514,"<image-placeholder: gaze_513.png>What is she looking at?
",coffee,water,remote,,513,3,glm-4v-9b_514,glm-4v-9b,VLMs,B,front,3,3,Y,remote+coffee+water,10.0,False
glm-4v-9b_515,"<image-placeholder: gaze_514.png>What is this person looking at in the image?
",water,coffee,remote,,514,6,glm-4v-9b_515,glm-4v-9b,VLMs,B,front,3,3,Y,remote+coffee+water,17.0,True
glm-4v-9b_516,"<image-placeholder: gaze_515.png>What is this person looking at?
",remote,coffee,water,,515,0,glm-4v-9b_516,glm-4v-9b,VLMs,B,front,3,3,Y,remote+coffee+water,6.0,True
glm-4v-9b_517,"<image-placeholder: gaze_516.png>Which object is she looking at?
",coffee,remote,water,,516,5,glm-4v-9b_517,glm-4v-9b,VLMs,B,front,3,3,Y,remote+coffee+water,12.0,False
glm-4v-9b_518,"<image-placeholder: gaze_517.png>Where is this person looking?
",coffee,remote,water,,517,1,glm-4v-9b_518,glm-4v-9b,VLMs,B,front,3,3,Y,remote+coffee+water,18.0,False
glm-4v-9b_519,"<image-placeholder: gaze_518.png>What is this person looking at in the image?
",water,coffee,remote,,518,6,glm-4v-9b_519,glm-4v-9b,VLMs,B,front,3,3,Y,remote+coffee+water,17.0,False
glm-4v-9b_520,"<image-placeholder: gaze_519.png>What is this person looking at in the image?
",coffee,remote,water,,519,6,glm-4v-9b_520,glm-4v-9b,VLMs,B,front,3,3,Y,remote+coffee+water,12.0,False
glm-4v-9b_521,"<image-placeholder: gaze_520.png>What is she looking at in the image?
",coffee,remote,water,,520,9,glm-4v-9b_521,glm-4v-9b,VLMs,B,left,3,3,Y,remote+coffee+water,4.0,False
glm-4v-9b_522,"<image-placeholder: gaze_521.png>What is this person looking at?
",coffee,remote,water,,521,0,glm-4v-9b_522,glm-4v-9b,VLMs,B,left,3,3,Y,remote+coffee+water,14.0,False
glm-4v-9b_523,"<image-placeholder: gaze_522.png>Which object is this person looking at?
",water,remote,coffee,,522,2,glm-4v-9b_523,glm-4v-9b,VLMs,B,left,3,3,Y,remote+coffee+water,19.0,False
glm-4v-9b_524,"<image-placeholder: gaze_523.png>Where is she looking?
",remote,coffee,water,,523,4,glm-4v-9b_524,glm-4v-9b,VLMs,A,left,3,3,Y,remote+coffee+water,4.0,False
glm-4v-9b_525,"<image-placeholder: gaze_524.png>What is this person looking at in the image?
",remote,water,coffee,,524,6,glm-4v-9b_525,glm-4v-9b,VLMs,A,left,3,3,Y,remote+coffee+water,14.0,False
glm-4v-9b_526,"<image-placeholder: gaze_525.png>What is she looking at in the image?
",remote,coffee,water,,525,9,glm-4v-9b_526,glm-4v-9b,VLMs,A,left,3,3,Y,remote+coffee+water,11.0,False
glm-4v-9b_527,"<image-placeholder: gaze_526.png>Where is she looking in the image?
",coffee,water,remote,,526,10,glm-4v-9b_527,glm-4v-9b,VLMs,C,left,3,3,Y,remote+coffee+water,6.0,True
glm-4v-9b_528,"<image-placeholder: gaze_527.png>Where is this person looking in the image?
",remote,coffee,water,,527,7,glm-4v-9b_528,glm-4v-9b,VLMs,A,left,3,3,Y,remote+coffee+water,10.0,True
glm-4v-9b_529,"<image-placeholder: gaze_528.png>Which object is this person looking at in the image?
",coffee,remote,water,,528,8,glm-4v-9b_529,glm-4v-9b,VLMs,B,left,3,3,Y,remote+coffee+water,16.0,True
glm-4v-9b_530,"<image-placeholder: gaze_529.png>What is this person looking at?
",remote,coffee,water,,529,0,glm-4v-9b_530,glm-4v-9b,VLMs,C,right,3,3,Y,remote+coffee+water,0.0,True
glm-4v-9b_531,"<image-placeholder: gaze_530.png>Which object is she looking at?
",coffee,water,remote,,530,5,glm-4v-9b_531,glm-4v-9b,VLMs,B,right,3,3,Y,remote+coffee+water,9.0,True
glm-4v-9b_532,"<image-placeholder: gaze_531.png>Which object is she looking at in the image?
",water,remote,coffee,,531,11,glm-4v-9b_532,glm-4v-9b,VLMs,A,right,3,3,Y,remote+coffee+water,18.0,True
glm-4v-9b_533,"<image-placeholder: gaze_532.png>Where is this person looking in the image?
",coffee,remote,water,,532,7,glm-4v-9b_533,glm-4v-9b,VLMs,C,right,3,3,Y,remote+coffee+water,1.0,False
glm-4v-9b_534,"<image-placeholder: gaze_533.png>Which object is she looking at?
",remote,coffee,water,,533,5,glm-4v-9b_534,glm-4v-9b,VLMs,C,right,3,3,Y,remote+coffee+water,19.0,False
glm-4v-9b_535,"<image-placeholder: gaze_534.png>Where is this person looking?
",water,remote,coffee,,534,1,glm-4v-9b_535,glm-4v-9b,VLMs,A,right,3,3,Y,remote+coffee+water,15.0,False
glm-4v-9b_536,"<image-placeholder: gaze_535.png>What is this person looking at?
",coffee,remote,water,,535,0,glm-4v-9b_536,glm-4v-9b,VLMs,C,right,3,3,Y,remote+coffee+water,10.0,False
glm-4v-9b_537,"<image-placeholder: gaze_536.png>What is she looking at in the image?
",remote,coffee,water,,536,9,glm-4v-9b_537,glm-4v-9b,VLMs,C,right,3,3,Y,remote+coffee+water,11.0,False
glm-4v-9b_538,"<image-placeholder: gaze_537.png>What is she looking at?
",coffee,water,remote,,537,3,glm-4v-9b_538,glm-4v-9b,VLMs,B,right,3,3,Y,remote+coffee+water,19.0,False
glm-4v-9b_539,"<image-placeholder: gaze_538.png>Which object is this person looking at?
",remote,water,coffee,,538,2,glm-4v-9b_539,glm-4v-9b,VLMs,C,front,2,3,Y,remote+coffee+water,17.0,False
glm-4v-9b_540,"<image-placeholder: gaze_539.png>Which object is this person looking at in the image?
",water,remote,coffee,,539,8,glm-4v-9b_540,glm-4v-9b,VLMs,C,front,2,3,Y,remote+coffee+water,8.0,False
glm-4v-9b_541,"<image-placeholder: gaze_540.png>Where is she looking?
",remote,water,coffee,,540,4,glm-4v-9b_541,glm-4v-9b,VLMs,C,front,2,3,Y,remote+coffee+water,5.0,False
glm-4v-9b_542,"<image-placeholder: gaze_541.png>What is she looking at in the image?
",coffee,remote,water,,541,9,glm-4v-9b_542,glm-4v-9b,VLMs,A,front,2,3,Y,remote+coffee+water,11.0,True
glm-4v-9b_543,"<image-placeholder: gaze_542.png>Where is this person looking?
",remote,water,coffee,,542,1,glm-4v-9b_543,glm-4v-9b,VLMs,C,front,2,3,Y,remote+coffee+water,7.0,True
glm-4v-9b_544,"<image-placeholder: gaze_543.png>Where is this person looking?
",water,coffee,remote,,543,1,glm-4v-9b_544,glm-4v-9b,VLMs,B,front,2,3,Y,remote+coffee+water,11.0,True
glm-4v-9b_545,"<image-placeholder: gaze_544.png>What is she looking at?
",water,remote,coffee,,544,3,glm-4v-9b_545,glm-4v-9b,VLMs,C,front,2,3,Y,remote+coffee+water,15.0,False
glm-4v-9b_546,"<image-placeholder: gaze_545.png>Where is she looking in the image?
",water,remote,coffee,,545,10,glm-4v-9b_546,glm-4v-9b,VLMs,C,front,2,3,Y,remote+coffee+water,11.0,False
glm-4v-9b_547,"<image-placeholder: gaze_546.png>Which object is she looking at?
",remote,coffee,water,,546,5,glm-4v-9b_547,glm-4v-9b,VLMs,B,front,2,3,Y,remote+coffee+water,8.0,False
glm-4v-9b_548,"<image-placeholder: gaze_547.png>Which object is she looking at in the image?
",coffee,water,remote,,547,11,glm-4v-9b_548,glm-4v-9b,VLMs,C,left,2,3,Y,remote+coffee+water,17.0,False
glm-4v-9b_549,"<image-placeholder: gaze_548.png>Which object is she looking at in the image?
",water,coffee,remote,,548,11,glm-4v-9b_549,glm-4v-9b,VLMs,B,left,2,3,Y,remote+coffee+water,6.0,False
glm-4v-9b_550,"<image-placeholder: gaze_549.png>What is she looking at in the image?
",remote,coffee,water,,549,9,glm-4v-9b_550,glm-4v-9b,VLMs,A,left,2,3,Y,remote+coffee+water,14.0,False
glm-4v-9b_551,"<image-placeholder: gaze_550.png>Which object is this person looking at in the image?
",remote,water,coffee,,550,8,glm-4v-9b_551,glm-4v-9b,VLMs,A,left,2,3,Y,remote+coffee+water,1.0,False
glm-4v-9b_552,"<image-placeholder: gaze_551.png>Which object is this person looking at in the image?
",coffee,remote,water,,551,8,glm-4v-9b_552,glm-4v-9b,VLMs,B,left,2,3,Y,remote+coffee+water,7.0,False
glm-4v-9b_553,"<image-placeholder: gaze_552.png>Where is this person looking?
",remote,water,coffee,,552,1,glm-4v-9b_553,glm-4v-9b,VLMs,A,left,2,3,Y,remote+coffee+water,16.0,True
glm-4v-9b_554,"<image-placeholder: gaze_553.png>What is she looking at?
",water,coffee,remote,,553,3,glm-4v-9b_554,glm-4v-9b,VLMs,C,left,2,3,Y,remote+coffee+water,13.0,True
glm-4v-9b_555,"<image-placeholder: gaze_554.png>Which object is this person looking at?
",remote,water,coffee,,554,2,glm-4v-9b_555,glm-4v-9b,VLMs,A,left,2,3,Y,remote+coffee+water,5.0,True
glm-4v-9b_556,"<image-placeholder: gaze_555.png>Which object is this person looking at in the image?
",water,coffee,remote,,555,8,glm-4v-9b_556,glm-4v-9b,VLMs,B,right,2,3,Y,remote+coffee+water,15.0,False
glm-4v-9b_557,"<image-placeholder: gaze_556.png>What is she looking at?
",remote,water,coffee,,556,3,glm-4v-9b_557,glm-4v-9b,VLMs,B,right,2,3,Y,remote+coffee+water,11.0,False
glm-4v-9b_558,"<image-placeholder: gaze_557.png>Which object is this person looking at?
",water,remote,coffee,,557,2,glm-4v-9b_558,glm-4v-9b,VLMs,A,right,2,3,Y,remote+coffee+water,12.0,False
glm-4v-9b_559,"<image-placeholder: gaze_558.png>Which object is she looking at?
",remote,coffee,water,,558,5,glm-4v-9b_559,glm-4v-9b,VLMs,C,right,2,3,Y,remote+coffee+water,14.0,False
glm-4v-9b_560,"<image-placeholder: gaze_559.png>Where is this person looking in the image?
",water,remote,coffee,,559,7,glm-4v-9b_560,glm-4v-9b,VLMs,A,right,2,3,Y,remote+coffee+water,11.0,False
glm-4v-9b_561,"<image-placeholder: gaze_560.png>Where is this person looking?
",remote,water,coffee,,560,1,glm-4v-9b_561,glm-4v-9b,VLMs,B,right,2,3,Y,remote+coffee+water,7.0,False
glm-4v-9b_562,"<image-placeholder: gaze_561.png>Which object is this person looking at?
",coffee,remote,water,,561,2,glm-4v-9b_562,glm-4v-9b,VLMs,C,right,2,3,Y,remote+coffee+water,18.0,True
glm-4v-9b_563,"<image-placeholder: gaze_562.png>What is she looking at in the image?
",water,remote,coffee,,562,9,glm-4v-9b_563,glm-4v-9b,VLMs,A,right,2,3,Y,remote+coffee+water,2.0,True
glm-4v-9b_564,"<image-placeholder: gaze_563.png>Where is she looking in the image?
",remote,water,coffee,,563,10,glm-4v-9b_564,glm-4v-9b,VLMs,B,right,2,3,Y,remote+coffee+water,17.0,True
glm-4v-9b_565,"<image-placeholder: gaze_564.png>Which object is she looking at in the image?
",coffee,remote,water,,564,11,glm-4v-9b_565,glm-4v-9b,VLMs,A,front,1,3,Y,remote+coffee+water,12.0,False
glm-4v-9b_566,"<image-placeholder: gaze_565.png>Which object is this person looking at in the image?
",water,coffee,remote,,565,8,glm-4v-9b_566,glm-4v-9b,VLMs,B,front,1,3,Y,remote+coffee+water,12.0,False
glm-4v-9b_567,"<image-placeholder: gaze_566.png>Where is she looking in the image?
",remote,coffee,water,,566,10,glm-4v-9b_567,glm-4v-9b,VLMs,B,front,1,3,Y,remote+coffee+water,7.0,False
glm-4v-9b_568,"<image-placeholder: gaze_567.png>Where is this person looking in the image?
",remote,water,coffee,,567,7,glm-4v-9b_568,glm-4v-9b,VLMs,C,front,1,3,Y,remote+coffee+water,11.0,True
glm-4v-9b_569,"<image-placeholder: gaze_568.png>What is she looking at in the image?
",water,coffee,remote,,568,9,glm-4v-9b_569,glm-4v-9b,VLMs,B,front,1,3,Y,remote+coffee+water,7.0,True
glm-4v-9b_570,"<image-placeholder: gaze_569.png>Which object is she looking at in the image?
",remote,coffee,water,,569,11,glm-4v-9b_570,glm-4v-9b,VLMs,B,front,1,3,Y,remote+coffee+water,6.0,True
glm-4v-9b_571,"<image-placeholder: gaze_570.png>Which object is she looking at in the image?
",coffee,water,remote,,570,11,glm-4v-9b_571,glm-4v-9b,VLMs,A,front,1,3,Y,remote+coffee+water,11.0,False
glm-4v-9b_572,"<image-placeholder: gaze_571.png>Which object is this person looking at?
",water,coffee,remote,,571,2,glm-4v-9b_572,glm-4v-9b,VLMs,B,front,1,3,Y,remote+coffee+water,9.0,False
glm-4v-9b_573,"<image-placeholder: gaze_572.png>Where is this person looking?
",remote,coffee,water,,572,1,glm-4v-9b_573,glm-4v-9b,VLMs,B,front,1,3,Y,remote+coffee+water,3.0,False
glm-4v-9b_574,"<image-placeholder: gaze_573.png>Where is she looking?
",water,coffee,remote,,573,4,glm-4v-9b_574,glm-4v-9b,VLMs,B,left,1,3,Y,remote+coffee+water,14.0,False
glm-4v-9b_575,"<image-placeholder: gaze_574.png>Which object is this person looking at?
",remote,water,coffee,,574,2,glm-4v-9b_575,glm-4v-9b,VLMs,C,left,1,3,Y,remote+coffee+water,8.0,False
glm-4v-9b_576,"<image-placeholder: gaze_575.png>What is this person looking at in the image?
",coffee,remote,water,,575,6,glm-4v-9b_576,glm-4v-9b,VLMs,B,left,1,3,Y,remote+coffee+water,18.0,True
glm-4v-9b_577,"<image-placeholder: gaze_576.png>What is this person looking at?
",remote,water,coffee,,576,0,glm-4v-9b_577,glm-4v-9b,VLMs,C,left,1,3,Y,remote+coffee+water,3.0,True
glm-4v-9b_578,"<image-placeholder: gaze_577.png>What is this person looking at?
",coffee,remote,water,,577,0,glm-4v-9b_578,glm-4v-9b,VLMs,A,left,1,3,Y,remote+coffee+water,7.0,True
glm-4v-9b_579,"<image-placeholder: gaze_578.png>Which object is this person looking at in the image?
",remote,water,coffee,,578,8,glm-4v-9b_579,glm-4v-9b,VLMs,C,left,1,3,Y,remote+coffee+water,13.0,True
glm-4v-9b_580,"<image-placeholder: gaze_579.png>Which object is she looking at in the image?
",water,coffee,remote,,579,11,glm-4v-9b_580,glm-4v-9b,VLMs,B,left,1,3,Y,remote+coffee+water,3.0,False
glm-4v-9b_581,"<image-placeholder: gaze_580.png>What is she looking at?
",water,remote,coffee,,580,3,glm-4v-9b_581,glm-4v-9b,VLMs,C,left,1,3,Y,remote+coffee+water,15.0,False
glm-4v-9b_582,"<image-placeholder: gaze_581.png>Which object is she looking at in the image?
",water,coffee,remote,,581,11,glm-4v-9b_582,glm-4v-9b,VLMs,B,left,1,3,Y,remote+coffee+water,17.0,False
glm-4v-9b_583,"<image-placeholder: gaze_582.png>Where is this person looking in the image?
",remote,coffee,water,,582,7,glm-4v-9b_583,glm-4v-9b,VLMs,B,right,1,3,Y,remote+coffee+water,14.0,False
glm-4v-9b_584,"<image-placeholder: gaze_583.png>Where is this person looking in the image?
",coffee,water,remote,,583,7,glm-4v-9b_584,glm-4v-9b,VLMs,B,right,1,3,Y,remote+coffee+water,19.0,False
glm-4v-9b_585,"<image-placeholder: gaze_584.png>Where is this person looking?
",remote,water,coffee,,584,1,glm-4v-9b_585,glm-4v-9b,VLMs,B,right,1,3,Y,remote+coffee+water,18.0,False
glm-4v-9b_586,"<image-placeholder: gaze_585.png>What is this person looking at in the image?
",water,remote,coffee,,585,6,glm-4v-9b_586,glm-4v-9b,VLMs,C,right,1,3,Y,remote+coffee+water,8.0,True
glm-4v-9b_587,"<image-placeholder: gaze_586.png>Which object is this person looking at in the image?
",remote,coffee,water,,586,8,glm-4v-9b_587,glm-4v-9b,VLMs,B,right,1,3,Y,remote+coffee+water,1.0,True
glm-4v-9b_588,"<image-placeholder: gaze_587.png>Which object is this person looking at?
",water,coffee,remote,,587,2,glm-4v-9b_588,glm-4v-9b,VLMs,B,right,1,3,Y,remote+coffee+water,10.0,True
glm-4v-9b_589,"<image-placeholder: gaze_588.png>What is this person looking at?
",remote,water,coffee,,588,0,glm-4v-9b_589,glm-4v-9b,VLMs,B,right,1,3,Y,remote+coffee+water,4.0,True
glm-4v-9b_590,"<image-placeholder: gaze_589.png>What is this person looking at?
",coffee,water,remote,,589,0,glm-4v-9b_590,glm-4v-9b,VLMs,B,right,1,3,Y,remote+coffee+water,19.0,True
glm-4v-9b_591,"<image-placeholder: gaze_590.png>What is this person looking at in the image?
",coffee,remote,water,,590,6,glm-4v-9b_591,glm-4v-9b,VLMs,C,right,1,3,Y,remote+coffee+water,2.0,True
glm-4v-9b_592,"<image-placeholder: gaze_591.png>What is this person looking at?
",water,coffee,doll,remote,591,0,glm-4v-9b_592,glm-4v-9b,VLMs,C,front,3,4,Y,remote+doll+coffee+water,7.0,False
glm-4v-9b_593,"<image-placeholder: gaze_592.png>Where is this person looking in the image?
",coffee,doll,remote,water,592,7,glm-4v-9b_593,glm-4v-9b,VLMs,B,front,3,4,Y,remote+doll+coffee+water,15.0,False
glm-4v-9b_594,"<image-placeholder: gaze_593.png>Where is this person looking in the image?
",remote,water,doll,coffee,593,7,glm-4v-9b_594,glm-4v-9b,VLMs,C,front,3,4,Y,remote+doll+coffee+water,16.0,False
glm-4v-9b_595,"<image-placeholder: gaze_594.png>Which object is this person looking at in the image?
",coffee,remote,doll,water,594,8,glm-4v-9b_595,glm-4v-9b,VLMs,C,front,3,4,Y,remote+doll+coffee+water,0.0,True
glm-4v-9b_596,"<image-placeholder: gaze_595.png>Where is she looking?
",doll,water,remote,coffee,595,4,glm-4v-9b_596,glm-4v-9b,VLMs,A,front,3,4,Y,remote+doll+coffee+water,5.0,True
glm-4v-9b_597,"<image-placeholder: gaze_596.png>What is this person looking at?
",water,remote,coffee,doll,596,0,glm-4v-9b_597,glm-4v-9b,VLMs,D,front,3,4,Y,remote+doll+coffee+water,16.0,True
glm-4v-9b_598,"<image-placeholder: gaze_597.png>Where is she looking in the image?
",remote,coffee,water,doll,597,10,glm-4v-9b_598,glm-4v-9b,VLMs,D,front,3,4,Y,remote+doll+coffee+water,3.0,False
glm-4v-9b_599,"<image-placeholder: gaze_598.png>Which object is she looking at in the image?
",remote,doll,coffee,water,598,11,glm-4v-9b_599,glm-4v-9b,VLMs,B,front,3,4,Y,remote+doll+coffee+water,6.0,False
glm-4v-9b_600,"<image-placeholder: gaze_599.png>Where is she looking in the image?
",water,doll,remote,coffee,599,10,glm-4v-9b_600,glm-4v-9b,VLMs,B,front,3,4,Y,remote+doll+coffee+water,4.0,False
glm-4v-9b_601,"<image-placeholder: gaze_600.png>Which object is this person looking at in the image?
",water,doll,coffee,remote,600,8,glm-4v-9b_601,glm-4v-9b,VLMs,B,front,3,4,Y,remote+doll+coffee+water,2.0,False
glm-4v-9b_602,"<image-placeholder: gaze_601.png>What is this person looking at?
